Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
201235,2831063,HJ491180,07/13/2003 12:38:49 PM,013XX S CANAL ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,131,1.0,2.0,28.0,06,1173336.0,1893976.0,2003,02/28/2018 03:56:25 PM,41.864493678,-87.639158,"(41.864493678, -87.639158)"
201236,6016972,HP121915,01/13/2008 12:45:00 PM,054XX S BISHOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,933,9.0,16.0,61.0,08B,1167593.0,1868601.0,2008,02/28/2018 03:56:25 PM,41.794987625,-87.660969421,"(41.794987625, -87.660969421)"
201237,11051454,JA387463,08/11/2017 06:30:00 PM,009XX N HAMLIN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1112,11.0,27.0,23.0,06,1150883.0,1905944.0,2017,02/10/2018 03:50:01 PM,41.897803795,-87.721269611,"(41.897803795, -87.721269611)"
201238,4644218,HM238893,03/18/2006 03:25:00 AM,021XX N KEYSTONE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2525,25.0,30.0,20.0,08B,1149034.0,1913855.0,2006,02/28/2018 03:56:25 PM,41.919548355,-87.727855744,"(41.919548355, -87.727855744)"
201239,5674251,HN483600,07/23/2007 10:15:00 AM,002XX E ONTARIO ST,0895,THEFT,FROM COIN-OP MACHINE/DEVICE,HOTEL/MOTEL,False,False,1834,18.0,42.0,8.0,06,1177947.0,1904538.0,2007,02/28/2018 03:56:25 PM,41.893372823,-87.621909875,"(41.893372823, -87.621909875)"
201240,3797188,HL165089,02/05/2005 11:47:30 PM,059XX W MADISON ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1513,15.0,29.0,25.0,06,1136821.0,1899401.0,2005,02/28/2018 03:56:25 PM,41.880112626,-87.773075499,"(41.880112626, -87.773075499)"
201241,11352372,JB313059,06/19/2018 12:15:00 AM,014XX N MASSASOIT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2531,25.0,29.0,25.0,08B,1137747.0,1908988.0,2018,06/26/2018 03:54:59 PM,41.906403927,-87.769443929,"(41.906403927, -87.769443929)"
201242,6211169,HP298562,04/21/2008 07:15:00 AM,007XX S FEDERAL ST,0810,THEFT,OVER $500,RESIDENCE,False,False,132,1.0,2.0,32.0,06,1175909.0,1897049.0,2008,02/28/2018 03:56:25 PM,41.872868707,-87.629620169,"(41.872868707, -87.629620169)"
201243,9286422,HW430420,08/21/2013 09:30:00 AM,032XX N HALSTED ST,0890,THEFT,FROM BUILDING,OTHER,False,False,1924,19.0,44.0,6.0,06,1170355.0,1921706.0,2013,02/10/2018 03:50:01 PM,41.940652065,-87.649289422,"(41.940652065, -87.649289422)"
201244,2818006,HJ475526,07/06/2003 03:30:00 AM,056XX S DAMEN AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,715,7.0,15.0,67.0,08B,1163988.0,1867265.0,2003,02/28/2018 03:56:25 PM,41.791398085,-87.674226552,"(41.791398085, -87.674226552)"
201245,3735760,HK826912,12/24/2004 07:30:00 PM,003XX N PULASKI RD,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,1114,11.0,28.0,26.0,04B,1149672.0,1901715.0,2004,02/28/2018 03:56:25 PM,41.886222594,-87.725827497,"(41.886222594, -87.725827497)"
201246,2622173,HJ227561,03/09/2003 03:09:00 PM,007XX W JACKSON BLVD,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,True,False,1213,12.0,27.0,28.0,26,1171264.0,1898865.0,2003,02/10/2018 03:50:01 PM,41.877955172,-87.646620646,"(41.877955172, -87.646620646)"
201247,5977738,HN774166,12/23/2007 12:00:00 AM,045XX S DREXEL BLVD,0810,THEFT,OVER $500,STREET,False,False,2123,2.0,4.0,39.0,06,1182953.0,1875197.0,2007,02/10/2018 03:50:01 PM,41.812744104,-87.604439626,"(41.812744104, -87.604439626)"
201248,1604543,G376810,06/28/2001 01:30:00 PM,006XX W CERMAK RD,0810,THEFT,OVER $500,STREET,False,False,1233,12.0,,,06,1172350.0,1889627.0,2001,08/17/2015 03:03:40 PM,41.85258151,-87.642905945,"(41.85258151, -87.642905945)"
201249,6050845,HP151381,01/30/2008 04:45:00 PM,034XX S BELL AVE,0334,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,SIDEWALK,False,False,913,9.0,11.0,59.0,03,1161918.0,1881781.0,2008,02/28/2018 03:56:25 PM,41.831275042,-87.681413074,"(41.831275042, -87.681413074)"
201250,8749029,HV423803,08/09/2012 02:00:00 PM,080XX S PAXTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,414,4.0,8.0,46.0,14,1192255.0,1852138.0,2012,02/04/2016 06:33:39 AM,41.749247027,-87.571070121,"(41.749247027, -87.571070121)"
201251,11668874,JC240915,02/20/2019 07:00:00 AM,099XX S CHARLES ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,False,False,2213,22.0,34.0,72.0,11,1167826.0,1838534.0,2019,05/01/2019 04:21:00 PM,41.712474659,-87.660976652,"(41.712474659, -87.660976652)"
201252,8194954,HT427560,08/02/2011 06:40:00 AM,023XX W 50TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,915,9.0,16.0,63.0,08B,1161699.0,1871129.0,2011,02/10/2018 03:50:01 PM,41.802049247,-87.682512616,"(41.802049247, -87.682512616)"
201253,10693647,HZ448520,09/25/2016 01:36:00 AM,065XX W BELMONT AVE,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,True,False,1632,16.0,36.0,17.0,26,1132044.0,1920556.0,2016,02/10/2018 03:50:01 PM,41.938248896,-87.790124466,"(41.938248896, -87.790124466)"
201254,8535637,HV212225,03/23/2012 10:00:00 PM,044XX S WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,922,9.0,12.0,58.0,14,1161107.0,1875238.0,2012,02/10/2018 03:50:01 PM,41.813337134,-87.684569977,"(41.813337134, -87.684569977)"
201255,8695548,HV371788,07/07/2012 07:00:00 PM,011XX N ELSTON AVE,0810,THEFT,OVER $500,STREET,False,False,1323,12.0,27.0,24.0,06,1168186.0,1907882.0,2012,02/04/2016 06:33:39 AM,41.902765473,-87.657661545,"(41.902765473, -87.657661545)"
201256,5066189,HM671290,10/20/2006 10:16:38 AM,061XX S DAMEN AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,False,False,714,7.0,15.0,67.0,08B,1164078.0,1864033.0,2006,02/28/2018 03:56:25 PM,41.782527169,-87.673987422,"(41.782527169, -87.673987422)"
201257,1978502,HH172901,02/07/2002 01:00:00 PM,002XX S FRANKLIN ST,0560,ASSAULT,SIMPLE,OTHER,False,False,112,1.0,,,08A,1174369.0,1899091.0,2002,02/28/2018 03:56:25 PM,41.878506591,-87.635213191,"(41.878506591, -87.635213191)"
201258,7560496,HS364373,06/17/2010 11:56:00 AM,020XX S MICHIGAN AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,False,False,134,1.0,3.0,33.0,04B,1177528.0,1890620.0,2010,02/10/2018 03:50:01 PM,41.855190551,-87.623871195,"(41.855190551, -87.623871195)"
201259,9551583,HX203489,03/29/2014 01:30:00 PM,041XX S ASHLAND AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,924,9.0,12.0,61.0,06,1166366.0,1877352.0,2014,02/10/2018 03:50:01 PM,41.819027613,-87.665219378,"(41.819027613, -87.665219378)"
201260,7825136,HS636741,11/28/2010 05:58:00 PM,005XX E 62ND ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,313,3.0,20.0,42.0,03,1180772.0,1864015.0,2010,02/10/2018 03:50:01 PM,41.782110197,-87.612783284,"(41.782110197, -87.612783284)"
201261,8533070,HV209590,03/22/2012 11:40:00 AM,011XX W WILSON AVE,1330,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PUBLIC, GROUNDS",True,False,1913,19.0,46.0,3.0,26,1167612.0,1930696.0,2012,02/04/2016 06:33:39 AM,41.96538061,-87.659110921,"(41.96538061, -87.659110921)"
201262,5913975,HN710531,11/16/2007 11:30:00 AM,056XX S MOBILE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,"SCHOOL, PUBLIC, BUILDING",False,False,811,8.0,23.0,56.0,14,1135355.0,1866369.0,2007,02/28/2018 03:56:25 PM,41.789493708,-87.779240956,"(41.789493708, -87.779240956)"
201263,4507622,HL812917,12/28/2005 12:03:21 AM,106XX S TORRENCE AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,STREET,False,False,434,4.0,10.0,51.0,03,1195544.0,1834888.0,2005,02/28/2018 03:56:25 PM,41.701830902,-87.55958634,"(41.701830902, -87.55958634)"
201264,1656351,G439977,07/25/2001 02:30:00 PM,004XX W MADISON ST,2820,OTHER OFFENSE,TELEPHONE THREAT,GROCERY FOOD STORE,False,True,111,1.0,,,26,1173532.0,1900360.0,2001,08/17/2015 03:03:40 PM,41.882007449,-87.638248713,"(41.882007449, -87.638248713)"
201265,1710601,G512164,08/27/2001 01:30:00 PM,078XX S CONSTANCE AV,0810,THEFT,OVER $500,RESIDENCE,True,False,414,4.0,,,06,1189938.0,1853302.0,2001,08/17/2015 03:03:40 PM,41.752497162,-87.579523008,"(41.752497162, -87.579523008)"
201266,7370298,HS172189,02/19/2010 02:30:00 PM,071XX S MORGAN ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,True,False,733,7.0,17.0,68.0,04A,1170879.0,1857445.0,2010,02/10/2018 03:50:01 PM,41.764303087,-87.649245116,"(41.764303087, -87.649245116)"
201267,7606508,HS410839,07/14/2010 07:30:00 PM,009XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1833,18.0,42.0,8.0,06,1177324.0,1906733.0,2010,02/10/2018 03:50:01 PM,41.899410159,-87.624131266,"(41.899410159, -87.624131266)"
201268,2615824,HJ217392,03/04/2003 09:41:05 AM,032XX E 91ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,GROCERY FOOD STORE,False,False,424,4.0,10.0,46.0,14,1199372.0,1845241.0,2003,02/28/2018 03:56:25 PM,41.730145178,-87.545222673,"(41.730145178, -87.545222673)"
201269,6537665,HP609830,10/05/2008 05:20:00 AM,034XX N LAVERGNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1634,16.0,38.0,15.0,14,1142421.0,1922619.0,2008,02/28/2018 03:56:25 PM,41.943723195,-87.751934772,"(41.943723195, -87.751934772)"
201270,5823622,HN632694,10/06/2007 03:30:00 PM,037XX W DIVISION ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1112,11.0,27.0,23.0,06,1151288.0,1907741.0,2007,02/28/2018 03:56:25 PM,41.902727001,-87.71973487,"(41.902727001, -87.71973487)"
201271,12080080,JD266488,06/16/2020 11:19:00 PM,003XX W GARFIELD BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,False,False,935,9.0,3.0,37.0,14,1175139.0,1868487.0,2020,06/23/2020 03:47:15 PM,41.794509508,-87.633301738,"(41.794509508, -87.633301738)"
201272,4193267,HL524184,08/02/2005 06:13:39 PM,078XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,611,6.0,18.0,71.0,08B,1165384.0,1852667.0,2005,02/28/2018 03:56:25 PM,41.751309744,-87.669520836,"(41.751309744, -87.669520836)"
201273,3496195,HK571190,08/20/2004 08:00:00 PM,045XX S JUSTINE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,921,9.0,3.0,61.0,07,1166768.0,1874533.0,2004,02/10/2018 03:50:01 PM,41.811283382,-87.663825261,"(41.811283382, -87.663825261)"
201274,10208594,HY395656,08/24/2015 02:20:00 PM,053XX S PULASKI RD,0560,ASSAULT,SIMPLE,HOTEL/MOTEL,True,False,815,8.0,23.0,62.0,08A,1150606.0,1868988.0,2015,02/10/2018 03:50:01 PM,41.79639731,-87.723251281,"(41.79639731, -87.723251281)"
201275,5247523,HN125363,01/15/2007 02:40:00 PM,054XX S PAULINA ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,932,9.0,16.0,61.0,18,1165937.0,1868604.0,2007,02/28/2018 03:56:25 PM,41.795031239,-87.667041898,"(41.795031239, -87.667041898)"
201276,6289183,HP353183,05/23/2008 10:30:00 PM,045XX W MADISON ST,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,True,False,1113,11.0,28.0,26.0,16,1146009.0,1899628.0,2008,02/28/2018 03:56:25 PM,41.880565994,-87.739332063,"(41.880565994, -87.739332063)"
201277,12412848,JE288484,07/03/2021 12:50:00 PM,058XX S PRAIRIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,ABANDONED BUILDING,True,False,232,2.0,20.0,40.0,14,1179040.0,1866304.0,2021,07/10/2021 05:05:33 PM,41.788431089,-87.619063489,"(41.788431089, -87.619063489)"
201278,5490384,HN310264,04/28/2007 12:40:05 PM,023XX N KENNETH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,2522,25.0,31.0,20.0,08B,1146330.0,1915257.0,2007,02/28/2018 03:56:25 PM,41.923447538,-87.737754946,"(41.923447538, -87.737754946)"
201279,5655487,HN466814,07/14/2007 10:00:00 PM,0000X E 103RD ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",DRIVEWAY - RESIDENTIAL,False,False,512,5.0,9.0,49.0,07,1178211.0,1836685.0,2007,02/28/2018 03:56:25 PM,41.707171927,-87.622999649,"(41.707171927, -87.622999649)"
201280,12491150,JE384110,09/22/2021 11:45:00 AM,004XX S STATE ST,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",LIBRARY,False,False,113,1.0,4.0,32.0,08A,1176436.0,1898416.0,2021,09/29/2021 04:53:44 PM,41.876607964,-87.627644063,"(41.876607964, -87.627644063)"
201281,2838744,HJ500079,07/17/2003 11:13:00 AM,060XX S SANGAMON ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,True,712,7.0,16.0,68.0,06,1171010.0,1864803.0,2003,02/28/2018 03:56:25 PM,41.784491463,-87.648550227,"(41.784491463, -87.648550227)"
201282,6290843,HP378684,06/06/2008 11:30:00 AM,049XX S WABASH AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",False,False,231,2.0,3.0,38.0,08B,1177550.0,1872274.0,2008,02/28/2018 03:56:25 PM,41.804847176,-87.624346184,"(41.804847176, -87.624346184)"
201283,9996210,HY186533,03/16/2015 10:40:00 AM,104XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,2232,22.0,34.0,73.0,08B,1171826.0,1835699.0,2015,08/17/2015 03:03:40 PM,41.704608346,-87.646410271,"(41.704608346, -87.646410271)"
201284,11569163,JC119722,01/16/2019 08:45:00 PM,059XX S DR MARTIN LUTHER KING JR DR,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SIDEWALK,False,False,232,2.0,20.0,40.0,10,1179938.0,1865770.0,2019,01/23/2019 11:26:56 AM,41.786945223,-87.615787227,"(41.786945223, -87.615787227)"
201285,12062208,JD245824,05/28/2020 06:40:00 PM,064XX N ROCKWELL ST,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE,False,False,2412,24.0,50.0,2.0,04B,1157818.0,1942701.0,2020,06/04/2020 03:47:31 PM,41.998528719,-87.694792197,"(41.998528719, -87.694792197)"
201286,4145752,HL480566,07/13/2005 08:33:00 AM,032XX N KENMORE AVE,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,False,False,1924,19.0,44.0,6.0,06,1168708.0,1921658.0,2005,02/28/2018 03:56:25 PM,41.940556256,-87.655344088,"(41.940556256, -87.655344088)"
201287,11218538,JB135477,01/30/2018 03:00:00 PM,085XX S INGLESIDE AVE,0460,BATTERY,SIMPLE,STREET,False,False,632,6.0,8.0,44.0,08B,1184043.0,1848639.0,2018,05/04/2018 03:51:04 PM,41.739841099,-87.601270799,"(41.739841099, -87.601270799)"
201288,3604198,HK611821,09/09/2004 06:50:00 AM,043XX W MADISON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1115,11.0,28.0,26.0,16,1147546.0,1899663.0,2004,02/28/2018 03:56:25 PM,41.880632708,-87.733687387,"(41.880632708, -87.733687387)"
201289,10084720,HY273628,05/24/2015 07:35:00 PM,002XX E 47TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,SMALL RETAIL STORE,False,False,215,2.0,3.0,38.0,26,1178510.0,1873911.0,2015,02/10/2018 03:50:01 PM,41.809317464,-87.620775574,"(41.809317464, -87.620775574)"
201290,5236283,HN117436,01/10/2007 07:45:00 PM,025XX N MILWAUKEE AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,True,1414,14.0,35.0,22.0,08A,1155463.0,1916647.0,2007,02/28/2018 03:56:25 PM,41.927082839,-87.704159294,"(41.927082839, -87.704159294)"
201291,8329295,HT558787,10/25/2011 11:30:00 AM,025XX N ELSTON AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,1432,14.0,32.0,22.0,06,1161918.0,1916702.0,2011,02/10/2018 03:50:01 PM,41.927101339,-87.680438363,"(41.927101339, -87.680438363)"
201292,6573131,HP641470,10/22/2008 11:15:00 AM,096XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",True,False,511,5.0,6.0,49.0,06,1178850.0,1841009.0,2008,02/28/2018 03:56:25 PM,41.71902307,-87.620528559,"(41.71902307, -87.620528559)"
201293,12504971,JE400889,10/02/2021 02:00:00 AM,045XX W GRAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,2533,25.0,37.0,23.0,05,1146049.0,1910761.0,2021,10/09/2021 04:50:59 PM,41.911115415,-87.738901957,"(41.911115415, -87.738901957)"
201294,7540444,HS342863,06/04/2010 09:00:00 AM,088XX S EXCHANGE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,423,4.0,10.0,46.0,05,1197298.0,1846988.0,2010,02/10/2018 03:50:01 PM,41.734990948,-87.552762158,"(41.734990948, -87.552762158)"
201295,10672351,HZ423986,09/05/2016 01:00:00 PM,086XX W FOSTER AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1614,16.0,41.0,76.0,06,1118085.0,1933426.0,2016,02/10/2018 03:50:01 PM,41.973797081,-87.841156435,"(41.973797081, -87.841156435)"
201296,2958772,HJ611170,09/06/2003 11:05:00 AM,048XX S PRAIRIE AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,True,False,224,2.0,3.0,38.0,16,1178856.0,1873092.0,2003,02/28/2018 03:56:25 PM,41.807062178,-87.619531469,"(41.807062178, -87.619531469)"
201297,6525458,HP593105,09/25/2008 06:22:25 PM,089XX S COMMERCIAL AVE,2027,NARCOTICS,POSS: CRACK,SMALL RETAIL STORE,True,False,423,4.0,10.0,46.0,18,1197698.0,1846196.0,2008,02/28/2018 03:56:25 PM,41.732807672,-87.551323122,"(41.732807672, -87.551323122)"
201298,1698912,G495793,08/20/2001 09:10:30 AM,019XX N KEDVALE AV,0820,THEFT,$500 AND UNDER,STREET,False,False,2534,25.0,,,06,1148371.0,1912498.0,2001,08/17/2015 03:03:40 PM,41.915837437,-87.730326779,"(41.915837437, -87.730326779)"
201299,11894102,JC513847,11/16/2019 10:30:00 AM,072XX S COLES AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,334,3.0,7.0,43.0,05,1194354.0,1857791.0,2019,11/23/2019 03:51:46 PM,41.764708006,-87.563193271,"(41.764708006, -87.563193271)"
201300,8896577,HV570106,11/19/2012 03:15:00 PM,077XX S INGLESIDE AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,624,6.0,8.0,69.0,08B,1183899.0,1853859.0,2012,02/10/2018 03:50:01 PM,41.754168689,-87.601635756,"(41.754168689, -87.601635756)"
201301,5159526,HM749777,11/30/2006 04:00:00 PM,100XX W OHARE ST,0820,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,False,1651,16.0,41.0,76.0,06,1100658.0,1934241.0,2006,02/28/2018 03:56:25 PM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
201302,1692956,G488434,08/16/2001 03:00:00 AM,015XX N SPRINGFIELD AV,0820,THEFT,$500 AND UNDER,STREET,False,False,2535,25.0,,,06,1150128.0,1910195.0,2001,08/17/2015 03:03:40 PM,41.909483706,-87.72393175,"(41.909483706, -87.72393175)"
201303,3887210,HL260077,03/28/2005 01:50:00 PM,006XX N LAWNDALE AVE,0460,BATTERY,SIMPLE,STREET,False,False,1122,11.0,27.0,23.0,08B,1151608.0,1903916.0,2005,02/28/2018 03:56:25 PM,41.892224535,-87.718660106,"(41.892224535, -87.718660106)"
201304,7161933,HR571771,10/04/2009 07:00:00 PM,045XX W PARKER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,False,False,2521,25.0,31.0,20.0,07,1145691.0,1917862.0,2009,02/28/2018 03:56:25 PM,41.930608062,-87.74003666,"(41.930608062, -87.74003666)"
201305,6797113,HR203455,03/06/2009 07:00:00 PM,052XX S KEDZIE AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,False,False,911,9.0,14.0,63.0,05,1155934.0,1869738.0,2009,02/28/2018 03:56:25 PM,41.79834999,-87.703692731,"(41.79834999, -87.703692731)"
201306,2495134,HH826911,12/09/2002 10:20:00 AM,054XX S LAFLIN ST,2027,NARCOTICS,POSS: CRACK,STREET,True,False,933,9.0,16.0,61.0,18,1167269.0,1868341.0,2002,02/28/2018 03:56:25 PM,41.794281102,-87.662164974,"(41.794281102, -87.662164974)"
201307,4079657,HL425459,06/16/2005 09:44:00 PM,052XX S HAMLIN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE,False,False,822,8.0,23.0,62.0,03,1151926.0,1869632.0,2005,02/28/2018 03:56:25 PM,41.798138732,-87.718393782,"(41.798138732, -87.718393782)"
201308,7037577,HR433189,07/17/2009 02:14:42 AM,053XX S ARCHER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,815,8.0,23.0,56.0,18,1145686.0,1869874.0,2009,02/28/2018 03:56:25 PM,41.798923036,-87.741271215,"(41.798923036, -87.741271215)"
201309,3314843,HK351603,05/08/2004 08:40:00 PM,081XX S ESCANABA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,422,4.0,7.0,46.0,14,1196912.0,1851512.0,2004,02/28/2018 03:56:25 PM,41.747414755,-87.554026179,"(41.747414755, -87.554026179)"
201310,3929330,HL303521,04/18/2005 06:40:00 PM,077XX S ESSEX AVE,0460,BATTERY,SIMPLE,STREET,False,False,421,4.0,7.0,43.0,08B,1194202.0,1854229.0,2005,02/28/2018 03:56:25 PM,41.754937343,-87.56386716,"(41.754937343, -87.56386716)"
201311,5811012,HN621885,09/28/2007 05:00:00 PM,029XX W PETERSON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,False,2011,20.0,40.0,2.0,07,1155485.0,1939729.0,2007,02/28/2018 03:56:25 PM,41.990420838,-87.70345501,"(41.990420838, -87.70345501)"
201312,2739746,HJ192765,02/19/2003 03:51:00 PM,079XX S INGLESIDE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,OTHER,False,False,624,6.0,8.0,44.0,04B,1183937.0,1852657.0,2003,02/28/2018 03:56:25 PM,41.750869391,-87.601533966,"(41.750869391, -87.601533966)"
201313,5688796,HN491456,07/27/2007 01:05:00 AM,062XX S WOOD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,714,7.0,15.0,67.0,08B,1165418.0,1863354.0,2007,02/28/2018 03:56:25 PM,41.780635604,-87.669093811,"(41.780635604, -87.669093811)"
201314,2530871,HH857786,12/24/2002 03:00:00 PM,006XX N MONTICELLO AVE,2022,NARCOTICS,POSS: COCAINE,SIDEWALK,True,False,1122,11.0,27.0,23.0,18,1151939.0,1903984.0,2002,02/10/2018 03:50:01 PM,41.892404621,-87.717442683,"(41.892404621, -87.717442683)"
201315,2831594,HJ469019,07/02/2003 09:00:00 PM,035XX W MADISON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1123,11.0,28.0,27.0,16,1152856.0,1899790.0,2003,02/28/2018 03:56:25 PM,41.880877745,-87.714186035,"(41.880877745, -87.714186035)"
201316,2052709,HH270764,03/28/2002 11:00:00 AM,007XX E 47 ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,223,2.0,,,07,1181891.0,1874009.0,2002,02/28/2018 03:56:25 PM,41.80950879,-87.608371773,"(41.80950879, -87.608371773)"
201317,5744289,HN553660,08/18/2007 08:00:00 AM,039XX N LARAMIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1634,16.0,45.0,15.0,14,1140993.0,1925634.0,2007,02/28/2018 03:56:25 PM,41.952023098,-87.757108997,"(41.952023098, -87.757108997)"
201318,2162326,HH413887,06/02/2002 11:30:00 AM,064XX N NEWGARD AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,2432,24.0,40.0,1.0,08A,1165437.0,1942805.0,2002,02/28/2018 03:56:25 PM,41.998654767,-87.666761395,"(41.998654767, -87.666761395)"
201319,9603568,HX253200,05/07/2014 10:00:00 PM,019XX W ROSCOE ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1922,19.0,32.0,5.0,05,1162800.0,1922588.0,2014,02/10/2018 03:50:01 PM,41.943234397,-87.677031817,"(41.943234397, -87.677031817)"
201320,8176833,HT409773,07/22/2011 10:15:00 AM,077XX S PHILLIPS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,421,4.0,7.0,43.0,14,1193875.0,1854038.0,2011,02/10/2018 03:50:01 PM,41.754421243,-87.56507175,"(41.754421243, -87.56507175)"
201321,3115070,HK101128,01/01/2004 12:00:00 PM,008XX S WABASH AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,132,1.0,2.0,32.0,06,1176918.0,1896566.0,2004,02/28/2018 03:56:25 PM,41.871520566,-87.625930316,"(41.871520566, -87.625930316)"
201322,12281704,JE127229,01/30/2021 02:00:00 AM,060XX N KENMORE AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2433,24.0,48.0,77.0,06,1168151.0,1940184.0,2021,02/06/2021 03:52:06 PM,41.991404284,-87.656853651,"(41.991404284, -87.656853651)"
201323,11748570,JC337799,07/06/2019 08:29:00 PM,007XX S CENTRAL PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1133,11.0,24.0,27.0,14,1152490.0,1896696.0,2019,07/19/2019 04:09:50 PM,41.872394713,-87.715611734,"(41.872394713, -87.715611734)"
